case_id,transaction_amount,payment_method,device_type,revenue_event,failure_reason,retry_count,recovery_eligible,customer_age,customer_city,behavior_transactions,behavior_total_spend,behavior_average_order_value,behavior_avg_session_minutes,behavior_avg_pages,behavior_returning_rate,behavior_avg_rating,behavior_avg_delivery_days,historical_transactions,historical_total_spend,historical_average_order_value,historical_median_order_value,historical_max_order_value,historical_total_quantity,days_since_last_purchase,customer_lifetime_days,purchase_frequency_per_30d,distinct_products,distinct_countries,favorite_product,customer_value_segment,risk_amount,risk_payment_method,risk_device_type,failed_transactions_24h,transaction_frequency_24h,unusual_amount_flag,unusual_location_flag,multiple_transactions_short_time,high_risk_device_flag,velocity_flag,previous_fraud_flag,risk_score,risk_signal_count,automated_recovery_risk,retry_expected_probability,payment_link_expected_probability,reminder_expected_probability,escalation_expected_probability,retry_expected_recovery,payment_link_expected_recovery,reminder_expected_recovery,escalation_expected_recovery,counterfactual_optimal_action_unconstrained,estimated_optimal_recovery_unconstrained,high_risk_case,policy_recommended_action,selected_action_probability,actual_outcome,actual_recovery_success,actual_recovered_amount,baseline_action,baseline_expected_recovery,baseline_recovery_success,baseline_actual_recovered_amount
CASE_004865,287.02,PayPal,Desktop,payment_failure,insufficient_funds,0,True,18.0,Gaziantep,1,287.02,287.02,73.0,9.0,1.0,3.0,4.0,135,4861.14,36.00844444444445,16.18,276.71999999999997,453,4,363,11.15702479338843,129,1,Cream Hanging Heart T-Light Holder,high,104.93,PayPal,Desktop,0,3,False,True,False,False,False,False,,1,low,0.515,0.4477,0.3498,0.5,147.82,128.5,100.4,143.51,RETRY_PAYMENT,147.82,False,RETRY_PAYMENT,0.515,not_recovered,False,0.0,RETRY_PAYMENT,147.82,True,287.02
CASE_002681,265.55,Apple Pay,Desktop,repeated_payment_failure,repeated_payment_failure,3,False,28.0,Ankara,1,265.55,265.55,18.0,7.0,0.0,4.0,12.0,24,2064.58,86.02416666666666,79.62,343.52,153,81,7,102.85714285714286,23,1,Jam Making Set With Jars,medium,86.62,Apple Pay,Desktop,1,3,False,False,False,False,False,True,,1,low,0.0227,0.3288,0.2602,0.5,6.03,87.31,69.1,132.78,ESCALATE_TO_HUMAN,132.78,True,ESCALATE_TO_HUMAN,0.5,recovered,True,265.55,ESCALATE_TO_HUMAN,132.78,True,265.55
CASE_002580,175.65,Credit Card,Mobile,checkout_abandonment,customer_inactivity,0,False,18.0,Ankara,1,175.65,175.65,12.0,10.0,0.0,4.0,9.0,60,2775.93,46.265499999999996,35.82,170.64000000000001,225,80,197,9.137055837563452,56,1,Photo Frame Cornice,medium,165.62,Credit Card,Mobile,2,7,False,False,False,True,False,True,,2,medium,0.3107,0.4821,0.2289,0.5,54.57,84.68,40.21,87.82,ESCALATE_TO_HUMAN,87.82,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,87.82,False,0.0
CASE_008400,652.72,Debit Card,Mobile,checkout_abandonment,checkout_abandoned,0,False,21.0,Gaziantep,1,652.72,652.72,27.0,8.0,1.0,4.0,10.0,99,4069.47,41.10575757575757,21.36,512.64,327,154,171,17.36842105263158,87,1,Edwardian Parasol Natural,medium,180.06,Debit Card,Mobile,2,7,False,False,False,False,False,True,,1,low,0.4548,0.5986,0.3136,0.5,296.86,390.72,204.69,326.36,CREATE_PAYMENT_LINK,390.72,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,326.36,False,0.0
CASE_003896,459.75,Debit Card,Tablet,payment_failure,insufficient_funds,0,False,37.0,Izmir,1,459.75,459.75,19.0,15.0,1.0,5.0,6.0,84,13856.82,164.96214285714285,133.44,553.4399999999999,1388,24,177,14.23728813559322,60,1,12 Pencils Tall Tube Woodland,very_high,87.59,Debit Card,Tablet,0,13,False,True,True,False,True,False,,3,medium,0.3572,0.3256,0.2652,0.5,164.22,149.69,121.93,229.88,ESCALATE_TO_HUMAN,229.88,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,229.88,True,459.75
CASE_002297,456.14,Google Pay,Desktop,payment_failure,bank_timeout,0,True,36.0,Gaziantep,1,456.14,456.14,8.0,8.0,1.0,4.0,9.0,13,1773.02,136.38615384615383,133.44,276.71999999999997,155,24,0,13.0,13,1,Decorative Wicker Heart Small,low,55.11,Google Pay,Desktop,0,9,False,True,True,False,False,False,,2,medium,0.6447,0.371,0.291,0.43,294.07,169.23,132.74,196.14,RETRY_PAYMENT,294.07,False,RETRY_PAYMENT,0.6447,not_recovered,False,0.0,RETRY_PAYMENT,294.07,False,0.0
CASE_000089,72.53,Debit Card,Tablet,checkout_abandonment,customer_inactivity,0,True,41.0,Antalya,1,72.53,72.53,15.0,9.0,0.0,5.0,8.0,9,724.15,80.46111111111111,74.4,148.8,60,14,98,2.7551020408163267,9,1,Clam Shell Small,low,98.98,Debit Card,Tablet,2,10,False,True,True,False,False,False,,2,medium,0.3126,0.4757,0.2182,0.39,22.67,34.5,15.83,28.29,CREATE_PAYMENT_LINK,34.5,False,CREATE_PAYMENT_LINK,0.4757,not_recovered,False,0.0,CREATE_PAYMENT_LINK,34.5,False,0.0
CASE_008018,64.15,Credit Card,Tablet,invoice_overdue,invoice_overdue,0,False,32.0,Izmir,1,64.15,64.15,14.0,5.0,0.0,5.0,5.0,35,4503.78,128.67942857142856,127.80000000000001,276.71999999999997,380,30,71,14.788732394366196,33,1,Dog Bowl Chasing Ball Design,medium,321.7,Credit Card,Tablet,1,8,True,False,False,False,False,True,,2,medium,0.2647,0.247,0.385,0.5,16.98,15.85,24.7,32.08,ESCALATE_TO_HUMAN,32.08,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,32.08,True,64.15
CASE_008418,191.24,Google Pay,Mobile,invoice_overdue,invoice_overdue,0,False,37.0,Istanbul,1,191.24,191.24,30.0,8.0,0.0,5.0,3.0,388,16051.4,41.36958762886598,23.04,638.5,1199,52,314,37.07006369426752,358,1,Cream Hanging Heart T-Light Holder,very_high,187.29,Google Pay,Mobile,0,11,True,True,True,False,True,False,,4,high,0.1883,0.1921,0.3504,0.85,36.01,36.74,67.01,162.55,ESCALATE_TO_HUMAN,162.55,True,ESCALATE_TO_HUMAN,0.85,recovered,True,191.24,ESCALATE_TO_HUMAN,162.55,True,191.24
CASE_002053,139.34,Credit Card,Desktop,payment_failure,insufficient_funds,1,True,47.0,Antalya,1,139.34,139.34,4.0,7.0,1.0,4.0,4.0,24,5512.84,229.70166666666668,224.46,579.84,670,2,38,18.947368421052634,17,1,Rabbit Night Light,high,15.95,Credit Card,Desktop,4,7,False,False,False,False,False,False,,1,low,0.5463,0.4644,0.3551,0.5,76.12,64.71,49.48,69.67,RETRY_PAYMENT,76.12,False,RETRY_PAYMENT,0.5463,not_recovered,False,0.0,RETRY_PAYMENT,76.12,True,139.34
CASE_005105,1063.19,Google Pay,Mobile,checkout_abandonment,customer_inactivity,0,False,26.0,Bursa,1,1063.19,1063.19,25.0,8.0,1.0,5.0,7.0,210,16254.16,77.40076190476191,35.82,768.96,1476,60,270,23.333333333333332,150,1,Red Gingham Rose Jewellery Box,very_high,22.44,Google Pay,Mobile,1,13,False,True,True,False,True,False,,3,medium,0.3525,0.5216,0.2621,0.5,374.77,554.56,278.66,531.6,CREATE_PAYMENT_LINK,554.56,True,ESCALATE_TO_HUMAN,0.5,recovered,True,1063.19,ESCALATE_TO_HUMAN,531.6,False,0.0
CASE_001598,703.92,PayPal,Tablet,invoice_overdue,invoice_overdue,0,False,19.0,Adana,1,703.92,703.92,18.0,6.0,1.0,1.0,10.0,74,10090.56,136.3589189189189,128.16,1012.8000000000001,885,21,65,34.15384615384615,63,1,Baking Set 9 Piece Retrospot,high,30.46,PayPal,Tablet,1,5,False,True,False,False,False,True,,2,medium,0.341,0.3119,0.4347,0.5,240.04,219.55,305.99,351.96,ESCALATE_TO_HUMAN,351.96,True,ESCALATE_TO_HUMAN,0.5,recovered,True,703.92,ESCALATE_TO_HUMAN,351.96,False,0.0
CASE_005575,265.56,Apple Pay,Desktop,checkout_abandonment,checkout_abandoned,0,False,30.0,Eskisehir,1,265.56,265.56,23.0,9.0,0.0,2.0,6.0,5,111.14,22.228,20.45,30.64,7,51,0,5.0,5,1,Alarm Clock Bakelike Green,low,8.25,Apple Pay,Desktop,1,5,False,True,False,False,False,True,,2,medium,0.2218,0.4106,0.1772,0.35,58.9,109.04,47.06,92.95,CREATE_PAYMENT_LINK,109.04,True,ESCALATE_TO_HUMAN,0.35,escalated,False,0.0,ESCALATE_TO_HUMAN,92.95,False,0.0
CASE_001008,368.91,Debit Card,Mobile,checkout_abandonment,customer_inactivity,0,False,38.0,Istanbul,1,368.91,368.91,26.0,8.0,1.0,5.0,5.0,2,14.48,7.24,7.24,7.24,2,4,0,2.0,2,1,Set Of 6 Soldier Skittles,low,5.54,Debit Card,Mobile,1,5,False,False,False,False,False,True,,1,low,0.3337,0.4956,0.2349,0.32,123.11,182.83,86.66,118.05,CREATE_PAYMENT_LINK,182.83,True,ESCALATE_TO_HUMAN,0.32,recovered,True,368.91,ESCALATE_TO_HUMAN,118.05,True,368.91
CASE_009297,106.13,Credit Card,Tablet,payment_failure,temporary_bank_error,0,True,18.0,Gaziantep,1,106.13,106.13,9.0,10.0,1.0,5.0,5.0,23,3936.25,171.1413043478261,79.62,1065.6,343,84,0,23.0,23,1,Acrylic Hanging Jewel Pink,medium,162.47,Credit Card,Tablet,4,7,True,True,False,False,False,False,,3,medium,0.5772,0.3236,0.2622,0.5,61.26,34.34,27.83,53.06,RETRY_PAYMENT,61.26,False,RETRY_PAYMENT,0.5772,recovered,True,106.13,RETRY_PAYMENT,61.26,True,106.13
CASE_000919,3915.41,Credit Card,Tablet,payment_failure,insufficient_funds,0,True,22.0,Istanbul,1,3915.41,3915.41,11.0,7.0,1.0,4.0,3.0,12,1247.98,103.99833333333333,82.69999999999999,266.88,98,170,0,12.0,12,1,Bingo Set,low,19.13,Credit Card,Tablet,0,7,False,False,False,False,False,False,,0,low,0.5225,0.4441,0.3396,0.42,2045.8,1738.83,1329.67,1644.47,RETRY_PAYMENT,2045.8,False,RETRY_PAYMENT,0.5225,not_recovered,False,0.0,RETRY_PAYMENT,2045.8,True,3915.41
CASE_001252,224.5,Google Pay,Desktop,payment_failure,bank_timeout,0,False,55.0,Izmir,1,224.5,224.5,14.0,10.0,1.0,4.0,2.0,10,249.9,24.990000000000002,11.735,53.4,23,133,0,10.0,10,1,Birdhouse Garden Marker,low,189.27,Google Pay,Desktop,2,4,True,True,False,False,False,True,,3,medium,0.423,0.2045,0.1799,0.4,94.96,45.91,40.39,89.8,RETRY_PAYMENT,94.96,True,ESCALATE_TO_HUMAN,0.4,recovered,True,224.5,ESCALATE_TO_HUMAN,89.8,True,224.5
CASE_000631,828.9,Apple Pay,Tablet,repeated_payment_failure,multiple_bank_failures,2,False,63.0,Istanbul,1,828.9,828.9,25.0,10.0,0.0,4.0,11.0,54,5234.63,96.9375925925926,44.4,1002.24,520,4,193,8.393782383419689,49,1,Dolly Girl Lunch Box,high,72.67,Apple Pay,Tablet,2,7,False,True,False,False,False,True,,2,medium,0.02,0.265,0.2188,0.5,16.58,219.66,181.36,414.45,ESCALATE_TO_HUMAN,414.45,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,414.45,False,0.0
CASE_001144,2174.34,Google Pay,Mobile,payment_failure,temporary_bank_error,0,False,41.0,Bursa,1,2174.34,2174.34,3.0,14.0,0.0,5.0,4.0,53,7116.13,134.2666037735849,122.5,751.68,751,92,223,7.130044843049327,37,1,Jumbo Bag Pink Polkadot,high,173.36,Google Pay,Mobile,1,4,False,True,False,True,False,True,,3,medium,0.4268,0.2038,0.1764,0.5,928.01,443.13,383.55,1087.17,ESCALATE_TO_HUMAN,1087.17,True,ESCALATE_TO_HUMAN,0.5,recovered,True,2174.34,ESCALATE_TO_HUMAN,1087.17,True,2174.34
CASE_002682,733.16,PayPal,Tablet,subscription_failure,expired_payment_method,0,False,28.0,Adana,1,733.16,733.16,34.0,5.0,1.0,4.0,6.0,80,99735.44,1246.693,791.28,5097.599999999999,8873,22,342,7.017543859649122,14,1,Bag 250g Swirly Marbles,very_high,2.52,PayPal,Tablet,3,8,False,True,False,False,False,True,,3,medium,0.358,0.3263,0.4457,0.5,262.47,239.23,326.77,366.58,ESCALATE_TO_HUMAN,366.58,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,366.58,False,0.0
CASE_006276,161.48,PayPal,Mobile,checkout_abandonment,payment_page_abandoned,0,True,48.0,Istanbul,1,161.48,161.48,8.0,9.0,1.0,2.0,1.0,1,3165.12,3165.12,3165.12,3165.12,288,99,0,1.0,1,1,Porcelain Rose Small,medium,59.23,PayPal,Mobile,3,6,False,True,False,False,False,False,,2,medium,0.3143,0.4772,0.2193,0.31,50.75,77.06,35.41,50.06,CREATE_PAYMENT_LINK,77.06,False,CREATE_PAYMENT_LINK,0.4772,not_recovered,False,0.0,CREATE_PAYMENT_LINK,77.06,True,161.48
CASE_000591,304.29,Apple Pay,Mobile,checkout_abandonment,customer_inactivity,0,False,38.0,Istanbul,1,304.29,304.29,20.0,15.0,0.0,4.0,3.0,67,5747.79,85.78791044776119,61.28,297.6,441,36,337,5.964391691394659,61,1,Retrospot Heart Hot Water Bottle,high,74.57,Apple Pay,Mobile,1,11,False,True,True,True,True,True,,5,high,0.1083,0.3321,0.1304,0.85,32.95,101.05,39.68,258.65,ESCALATE_TO_HUMAN,258.65,True,ESCALATE_TO_HUMAN,0.85,recovered,True,304.29,ESCALATE_TO_HUMAN,258.65,True,304.29
CASE_004289,1003.22,Google Pay,Mobile,invoice_overdue,payment_not_received,0,False,34.0,Antalya,1,1003.22,1003.22,21.0,7.0,0.0,2.0,7.0,155,17815.61,114.93941935483872,92.89,512.64,1514,88,239,19.456066945606693,107,1,Home Building Block Word,very_high,273.94,Google Pay,Mobile,4,14,True,True,True,True,True,True,,7,high,0.02,0.0467,0.2525,0.85,20.06,46.85,253.31,852.74,ESCALATE_TO_HUMAN,852.74,True,ESCALATE_TO_HUMAN,0.85,recovered,True,1003.22,ESCALATE_TO_HUMAN,852.74,True,1003.22
CASE_000033,2150.04,Google Pay,Desktop,checkout_abandonment,checkout_abandoned,0,True,35.0,Gaziantep,1,2150.04,2150.04,15.0,6.0,1.0,5.0,8.0,172,31351.29,182.27494186046513,119.39999999999999,2234.75,2652,122,212,24.339622641509436,153,1,Metal Sign Cupcake Single Hook,very_high,111.59,Google Pay,Desktop,3,9,False,False,True,False,False,False,,2,medium,0.5575,0.6739,0.3624,0.5,1198.65,1448.91,779.17,1075.02,CREATE_PAYMENT_LINK,1448.91,False,CREATE_PAYMENT_LINK,0.6739,recovered,True,2150.04,CREATE_PAYMENT_LINK,1448.91,False,0.0
CASE_006592,580.0,PayPal,Mobile,checkout_abandonment,checkout_abandoned,0,True,34.0,Izmir,1,580.0,580.0,8.0,8.0,0.0,5.0,3.0,7,613.41,87.63,40.9,276.71999999999997,49,276,0,7.0,7,1,Blue Spot Ceramic Drawer Knob,low,246.96,PayPal,Mobile,4,3,True,True,False,False,False,False,,3,medium,0.2307,0.4161,0.1799,0.37,133.81,241.34,104.34,214.6,CREATE_PAYMENT_LINK,241.34,False,CREATE_PAYMENT_LINK,0.4161,recovered,True,580.0,CREATE_PAYMENT_LINK,241.34,False,0.0
CASE_005264,1236.45,Google Pay,Mobile,payment_failure,temporary_bank_error,0,False,48.0,Bursa,1,1236.45,1236.45,19.0,5.0,0.0,5.0,5.0,12,997.68,83.14,76.83000000000001,138.35999999999999,78,43,0,12.0,12,1,Christmas Craft Little Friends,low,82.56,Google Pay,Mobile,3,10,False,True,True,True,False,True,,5,high,0.3985,0.1797,0.158,0.77,492.73,222.19,195.36,952.07,ESCALATE_TO_HUMAN,952.07,True,ESCALATE_TO_HUMAN,0.77,recovered,True,1236.45,ESCALATE_TO_HUMAN,952.07,True,1236.45
CASE_002079,406.8,Debit Card,Mobile,checkout_abandonment,checkout_abandoned,0,True,35.0,Ankara,1,406.8,406.8,18.0,8.0,1.0,4.0,7.0,14,1715.8600000000001,122.56142857142858,104.64000000000001,532.8,146,169,35,12.0,12,1,Retrospot Tea Set Ceramic 11 Pc,low,77.83,Debit Card,Mobile,0,10,False,False,True,False,False,False,,1,low,0.5403,0.6593,0.3512,0.44,219.79,268.2,142.87,178.99,CREATE_PAYMENT_LINK,268.2,False,CREATE_PAYMENT_LINK,0.6593,recovered,True,406.8,CREATE_PAYMENT_LINK,268.2,False,0.0
CASE_006998,48.54,Google Pay,Mobile,checkout_abandonment,checkout_abandoned,0,True,32.0,Adana,1,48.54,48.54,39.0,10.0,1.0,4.0,7.0,433,14553.869999999999,33.61170900692841,22.2,271.68,1168,150,0,433.0,432,1,Set Of 4 Fairy Cake Placemats,very_high,239.74,Google Pay,Mobile,1,7,False,True,False,True,False,False,,2,medium,0.4322,0.5833,0.3049,0.5,20.98,28.31,14.8,24.27,CREATE_PAYMENT_LINK,28.31,False,CREATE_PAYMENT_LINK,0.5833,not_recovered,False,0.0,CREATE_PAYMENT_LINK,28.31,False,0.0
CASE_003506,1206.99,Google Pay,Mobile,payment_failure,temporary_bank_error,0,False,37.0,Ankara,1,1206.99,1206.99,4.0,11.0,0.0,1.0,2.0,252,25964.61,103.03416666666666,37.71,1450.0,1875,57,175,43.2,198,1,Party Bunting,very_high,193.91,Google Pay,Mobile,4,3,False,False,False,False,False,True,,2,medium,0.583,0.3206,0.254,0.5,703.68,386.96,306.58,603.5,RETRY_PAYMENT,703.68,True,ESCALATE_TO_HUMAN,0.5,recovered,True,1206.99,ESCALATE_TO_HUMAN,603.5,True,1206.99
CASE_001130,433.8,Google Pay,Tablet,checkout_abandonment,checkout_abandoned,0,False,34.0,Bursa,1,433.8,433.8,11.0,12.0,1.0,3.0,3.0,102,2169.81,21.27264705882353,18.75,259.44,201,16,349,8.767908309455589,94,1,Set Of 3 Heart Cookie Cutters,medium,163.44,Google Pay,Tablet,1,11,False,False,True,False,True,True,,3,medium,0.3228,0.4984,0.2458,0.5,140.03,216.21,106.63,216.9,ESCALATE_TO_HUMAN,216.9,True,ESCALATE_TO_HUMAN,0.5,recovered,True,433.8,ESCALATE_TO_HUMAN,216.9,False,0.0
CASE_003488,4844.1,Credit Card,Desktop,checkout_abandonment,customer_inactivity,0,False,43.0,Ankara,1,4844.1,4844.1,4.0,14.0,0.0,4.0,5.0,101,12144.76,120.2451485148515,75.84,653.76,1109,21,164,18.475609756097562,76,1,Doormat Red Retrospot,very_high,19.18,Credit Card,Desktop,3,12,False,False,True,False,True,False,,3,medium,0.368,0.5248,0.2572,0.5,1782.63,2542.18,1245.9,2422.05,CREATE_PAYMENT_LINK,2542.18,True,ESCALATE_TO_HUMAN,0.5,recovered,True,4844.1,ESCALATE_TO_HUMAN,2422.05,False,0.0
CASE_008896,291.31,Debit Card,Mobile,subscription_failure,recurring_payment_failure,0,False,45.0,Istanbul,1,291.31,291.31,2.0,11.0,0.0,5.0,3.0,135,17478.86,129.47303703703705,111.19999999999999,751.68,1528,5,83,48.795180722891565,111,1,60 Cake Cases Vintage Christmas,very_high,105.63,Debit Card,Mobile,1,8,False,True,False,True,False,True,,3,medium,0.2007,0.1986,0.3524,0.5,58.47,57.85,102.66,145.66,ESCALATE_TO_HUMAN,145.66,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,145.66,False,0.0
CASE_005638,542.3,Apple Pay,Desktop,checkout_abandonment,checkout_abandoned,0,False,25.0,Ankara,1,542.3,542.3,25.0,8.0,1.0,5.0,8.0,203,45509.880000000005,224.1866009852217,175.10000000000002,919.2,3440,0,366,16.639344262295083,50,1,Edwardian Parasol Natural,very_high,124.16,Apple Pay,Desktop,3,6,False,True,False,False,False,True,,3,medium,0.3525,0.5216,0.2621,0.5,191.16,282.86,142.14,271.15,CREATE_PAYMENT_LINK,282.86,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,271.15,False,0.0
CASE_007974,113.52,Apple Pay,Desktop,checkout_abandonment,checkout_abandoned,0,True,25.0,Istanbul,1,113.52,113.52,13.0,7.0,1.0,5.0,7.0,86,1961.16,22.804186046511628,13.27,170.88,232,12,279,9.247311827956988,71,1,3 Hearts Hanging Decoration Rustic,medium,96.57,Apple Pay,Desktop,1,1,True,False,False,False,False,False,,1,low,0.4568,0.5983,0.3119,0.5,51.86,67.92,35.41,56.76,CREATE_PAYMENT_LINK,67.92,False,CREATE_PAYMENT_LINK,0.5983,recovered,True,113.52,CREATE_PAYMENT_LINK,67.92,True,113.52
CASE_005196,1892.69,Apple Pay,Tablet,checkout_abandonment,payment_page_abandoned,0,True,40.0,Adana,1,1892.69,1892.69,18.0,5.0,1.0,2.0,8.0,70,6345.02,90.64314285714286,60.489999999999995,267.0,520,179,0,70.0,70,1,6 Ribbons Rustic Charm,high,82.55,Apple Pay,Tablet,4,10,False,False,True,False,False,False,,2,medium,0.5593,0.6754,0.3636,0.5,1058.58,1278.32,688.18,946.34,CREATE_PAYMENT_LINK,1278.32,False,CREATE_PAYMENT_LINK,0.6754,not_recovered,False,0.0,CREATE_PAYMENT_LINK,1278.32,False,0.0
CASE_007772,873.32,Apple Pay,Tablet,subscription_failure,subscription_payment_failed,0,True,20.0,Istanbul,1,873.32,873.32,27.0,9.0,0.0,5.0,7.0,87,11767.54,135.25908045977013,133.2,1002.24,1012,46,291,8.969072164948454,74,1,Heart Of Wicker Small,very_high,52.08,Apple Pay,Tablet,4,7,False,False,False,False,False,False,,1,low,0.5065,0.4305,0.5092,0.5,442.34,375.96,444.69,436.66,SEND_REMINDER,444.69,False,SEND_REMINDER,0.5092,recovered,True,873.32,SEND_REMINDER,444.69,False,0.0
CASE_005421,844.88,Apple Pay,Mobile,repeated_payment_failure,repeated_declines,3,True,40.0,Antalya,1,844.88,844.88,5.0,8.0,1.0,4.0,3.0,163,24133.49,148.0582208588957,133.44,995.52,2216,1,308,15.876623376623375,125,1,Paper Chain Kit Retrospot,very_high,19.79,Apple Pay,Mobile,3,4,False,False,False,False,False,False,,1,low,0.1992,0.4668,0.357,0.5,168.3,394.39,301.62,422.44,ESCALATE_TO_HUMAN,422.44,False,ESCALATE_TO_HUMAN,0.5,recovered,True,844.88,ESCALATE_TO_HUMAN,422.44,True,844.88
CASE_004184,23.18,PayPal,Tablet,repeated_payment_failure,repeated_declines,2,False,35.0,Adana,1,23.18,23.18,10.0,8.0,1.0,3.0,8.0,33,638.92,19.36121212121212,14.09,53.4,55,190,0,33.0,33,1,12 Pencil Small Tube Woodland,low,45.72,PayPal,Tablet,0,11,False,True,True,False,True,True,,4,high,0.02,0.2167,0.1907,0.85,0.46,5.02,4.42,19.7,ESCALATE_TO_HUMAN,19.7,True,ESCALATE_TO_HUMAN,0.85,escalated,False,0.0,ESCALATE_TO_HUMAN,19.7,True,23.18
CASE_008644,1498.35,PayPal,Mobile,checkout_abandonment,customer_inactivity,0,False,43.0,Bursa,1,1498.35,1498.35,19.0,6.0,0.0,5.0,7.0,2,48.519999999999996,24.259999999999998,24.259999999999998,27.16,4,60,0,2.0,2,1,Set 2 Tea Towels I Love London,low,88.64,PayPal,Mobile,3,2,True,True,False,False,False,True,,4,high,0.0522,0.2763,0.0819,0.67,78.21,413.99,122.71,1003.89,ESCALATE_TO_HUMAN,1003.89,True,ESCALATE_TO_HUMAN,0.67,recovered,True,1498.35,ESCALATE_TO_HUMAN,1003.89,True,1498.35
CASE_008956,76.18,Debit Card,Tablet,repeated_payment_failure,multiple_bank_failures,2,True,31.0,Ankara,1,76.18,76.18,11.0,6.0,0.0,5.0,4.0,46,944.1,20.523913043478263,12.86,131.04,81,129,0,46.0,43,1,Assorted Colour Metal Cat,low,276.47,Debit Card,Tablet,4,8,True,True,False,False,False,False,,3,medium,0.02,0.2604,0.2138,0.5,1.52,19.84,16.29,38.09,ESCALATE_TO_HUMAN,38.09,False,ESCALATE_TO_HUMAN,0.5,recovered,True,76.18,ESCALATE_TO_HUMAN,38.09,True,76.18
CASE_009149,123.5,Apple Pay,Desktop,invoice_overdue,invoice_overdue,0,True,55.0,Izmir,1,123.5,123.5,35.0,7.0,0.0,4.0,3.0,168,6900.37,41.07363095238095,14.295,384.48,602,28,288,17.5,143,1,Pack Of 20 Napkins Pantry Design,high,52.83,Apple Pay,Desktop,4,10,False,False,True,False,False,False,,2,medium,0.5125,0.4356,0.5131,0.5,63.29,53.8,63.37,61.75,SEND_REMINDER,63.37,False,SEND_REMINDER,0.5131,not_recovered,False,0.0,SEND_REMINDER,63.37,True,123.5
CASE_005494,652.72,Credit Card,Desktop,subscription_failure,expired_payment_method,0,True,21.0,Gaziantep,1,652.72,652.72,27.0,8.0,1.0,4.0,10.0,49,4974.889999999999,101.52836734693877,87.0,276.71999999999997,403,29,211,6.966824644549763,42,1,Set Of 4 Knick Knack Tins Doily,high,175.53,Credit Card,Desktop,2,4,False,False,False,False,False,False,,0,low,0.5748,0.4886,0.5536,0.5,375.18,318.92,361.35,326.36,RETRY_PAYMENT,375.18,False,RETRY_PAYMENT,0.5748,not_recovered,False,0.0,SEND_REMINDER,361.35,False,0.0
CASE_005642,6687.15,Debit Card,Mobile,subscription_failure,subscription_payment_failed,0,False,26.0,Adana,1,6687.15,6687.15,5.0,8.0,1.0,2.0,10.0,214,7119.19,33.2672429906542,23.06,384.48,605,35,51,125.88235294117648,126,1,Dolly Girl Lunch Box,high,11.21,Debit Card,Mobile,1,12,False,False,True,False,True,True,,3,medium,0.3092,0.2868,0.417,0.5,2067.67,1917.87,2788.54,3343.58,ESCALATE_TO_HUMAN,3343.58,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,3343.58,True,6687.15
CASE_001747,701.49,Apple Pay,Mobile,payment_failure,temporary_bank_error,0,False,27.0,Istanbul,1,701.49,701.49,13.0,9.0,1.0,4.0,9.0,10,727.0899999999999,72.70899999999999,26.009999999999998,398.09999999999997,66,4,38,7.894736842105264,8,1,Multi Colour Silver T-Light Holder,low,75.18,Apple Pay,Mobile,2,1,False,True,False,False,False,True,,2,medium,0.5202,0.2771,0.2281,0.4,364.92,194.38,160.01,280.6,RETRY_PAYMENT,364.92,True,ESCALATE_TO_HUMAN,0.4,escalated,False,0.0,ESCALATE_TO_HUMAN,280.6,True,701.49
CASE_008802,51.94,Debit Card,Tablet,invoice_overdue,payment_not_received,0,False,26.0,Istanbul,1,51.94,51.94,8.0,12.0,1.0,3.0,5.0,9,5510.4,612.2666666666667,939.2,1690.56,448,64,18,15.0,7,1,6 Rocket Balloons,high,162.37,Debit Card,Tablet,1,11,True,False,True,False,True,True,,4,high,0.1753,0.183,0.345,0.74,9.11,9.51,17.92,38.44,ESCALATE_TO_HUMAN,38.44,True,ESCALATE_TO_HUMAN,0.74,escalated,False,0.0,ESCALATE_TO_HUMAN,38.44,True,51.94
CASE_008898,306.12,PayPal,Tablet,checkout_abandonment,checkout_abandoned,0,False,34.0,Adana,1,306.12,306.12,13.0,13.0,1.0,4.0,5.0,224,10110.26,45.13508928571429,29.810000000000002,289.6,696,31,0,224.0,223,1,Rabbit Night Light,high,125.5,PayPal,Tablet,1,8,True,False,False,False,False,True,,2,medium,0.3468,0.5168,0.2584,0.5,106.16,158.2,79.1,153.06,CREATE_PAYMENT_LINK,158.2,True,ESCALATE_TO_HUMAN,0.5,recovered,True,306.12,ESCALATE_TO_HUMAN,153.06,True,306.12
